STATION,NAME,DATE,TMAX,TMIN
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/19/12,58,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/20/12,50,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/21/12,53,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/22/12,52,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/23/12,47,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/24/12,50,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/25/12,52,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/26/12,48,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/27/12,56,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/28/12,57,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/29/12,59,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/30/12,58,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/31/12,62,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/1/12,58,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/2/12,64,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/3/12,58,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/4/12,65,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/5/12,56,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/6/12,56,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/7/12,52,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/8/12,52,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/9/12,47,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/10/12,43,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/11/12,40,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/12/12,49,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/13/12,52,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/14/12,50,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/15/12,52,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/16/12,55,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/17/12,61,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/18/12,53,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/19/12,53,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/20/12,54,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/21/12,48,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/22/12,50,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/23/12,52,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/24/12,50,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/25/12,45,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/26/12,46,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/27/12,47,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/28/12,56,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/29/12,60,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/30/12,57,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/1/12,54,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/2/12,52,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/3/12,53,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/4/12,54,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/5/12,47,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/6/12,44,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/7/12,45,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/8/12,42,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/9/12,39,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/10/12,45,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/11/12,46,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/12/12,45,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/13/12,44,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/14/12,44,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/15/12,44,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/16/12,43,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/17/12,43,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/18/12,39,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/19/12,45,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/20/12,47,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/21/12,42,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/22/12,47,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/23/12,46,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/24/12,40,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/25/12,40,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/26/12,41,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/27/12,43,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/28/12,42,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/29/12,42,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/30/12,38,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/31/12,37,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/1/13,39,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/2/13,44,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/3/13,42,23
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/4/13,43,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/5/13,45,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/6/13,45,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/7/13,51,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/8/13,51,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/9/13,48,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/10/13,41,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/11/13,37,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/12/13,35,21
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/13/13,35,19
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/14/13,34,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/15/13,41,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/16/13,42,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/17/13,44,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/18/13,39,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/19/13,36,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/20/13,44,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/21/13,44,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/22/13,37,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/23/13,47,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/24/13,47,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/25/13,50,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/26/13,43,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/27/13,42,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/28/13,42,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/29/13,46,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/30/13,48,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/31/13,48,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/1/13,51,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/2/13,50,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/3/13,45,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/4/13,50,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/5/13,50,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/6/13,49,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/7/13,49,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/8/13,44,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/9/13,43,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/10/13,46,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/11/13,44,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/12/13,50,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/13/13,49,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/14/13,47,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/15/13,59,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/16/13,56,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/17/13,50,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/18/13,50,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/19/13,53,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/20/13,49,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/21/13,48,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/22/13,50,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/23/13,53,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/24/13,51,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/25/13,52,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/26/13,51,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/27/13,51,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/28/13,56,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/1/13,53,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/2/13,52,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/3/13,46,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/4/13,52,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/5/13,50,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/6/13,45,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/7/13,47,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/8/13,51,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/9/13,52,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/10/13,45,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/11/13,51,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/12/13,53,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/13/13,56,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/14/13,55,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/15/13,56,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/16/13,48,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/17/13,48,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/18/13,50,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/19/13,54,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/20/13,53,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/21/13,47,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/22/13,45,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/23/13,50,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/24/13,55,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/25/13,59,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/26/13,58,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/27/13,61,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/28/13,60,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/29/13,60,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/30/13,62,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/31/13,64,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/1/13,56,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/2/13,55,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/3/13,60,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/4/13,57,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/5/13,58,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/6/13,55,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/7/13,49,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/8/13,52,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/9/13,54,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/10/13,55,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/11/13,54,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/12/13,45,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/13/13,48,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/14/13,52,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/15/13,56,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/16/13,60,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/17/13,56,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/18/13,50,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/19/13,53,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/20/13,56,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/21/13,55,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/22/13,59,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/23/13,60,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/24/13,64,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/25/13,65,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/26/13,59,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/27/13,54,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/28/13,55,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/29/13,54,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/30/13,53,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/1/13,60,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/2/13,64,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/3/13,68,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/4/13,75,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/5/13,76,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/6/13,79,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/7/13,65,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/8/13,61,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/9/13,65,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/10/13,71,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/11/13,73,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/12/13,65,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/13/13,64,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/14/13,61,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/15/13,66,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/16/13,65,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/17/13,58,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/18/13,60,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/19/13,64,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/20/13,63,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/21/13,53,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/22/13,56,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/23/13,61,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/24/13,62,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/25/13,63,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/26/13,59,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/27/13,60,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/28/13,60,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/29/13,57,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/30/13,62,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/31/13,65,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/1/13,68,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/2/13,66,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/3/13,68,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/4/13,76,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/5/13,71,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/6/13,74,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/7/13,66,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/8/13,64,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/9/13,65,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/10/13,67,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/11/13,65,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/12/13,65,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/13/13,66,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/14/13,64,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/15/13,72,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/16/13,68,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/17/13,73,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/18/13,72,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/19/13,66,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/20/13,57,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/21/13,65,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/22/13,75,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/23/13,68,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/24/13,67,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/25/13,72,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/26/13,72,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/27/13,71,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/28/13,76,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/29/13,80,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/30/13,87,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/1/13,80,62
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/2/13,73,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/3/13,75,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/4/13,69,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/5/13,71,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/6/13,75,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/7/13,75,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/8/13,76,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/9/13,81,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/10/13,68,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/11/13,67,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/12/13,69,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/13/13,74,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/14/13,75,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/15/13,79,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/16/13,88,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/17/13,73,62
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/18/13,75,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/19/13,72,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/20/13,67,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/21/13,69,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/22/13,75,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/23/13,80,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/24/13,77,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/25/13,76,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/26/13,76,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/27/13,74,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/28/13,71,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/29/13,70,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/30/13,70,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/31/13,67,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/1/13,67,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/2/13,62,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/3/13,74,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/4/13,77,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/5/13,78,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/6/13,74,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/7/13,75,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/8/13,74,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/9/13,80,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/10/13,73,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/11/13,68,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/12/13,72,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/13/13,75,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/14/13,80,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/15/13,68,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/16/13,78,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/17/13,73,61
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/18/13,73,61
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/19/13,72,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/20/13,73,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/21/13,76,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/22/13,81,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/23/13,71,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/24/13,70,58
